ride_id,user_id,vehicle_id,timestamp,pickup_location_lat,pickup_location_long,dropoff_location_lat,dropoff_location_long,ride_status
ride_683,user_51,vehicle_46,2024-07-08T16:14:30.415907,15.800328289982914,85.87546518469367,4.431611617551042,170.4189010265493,completed
ride_243,user_55,vehicle_69,2024-07-08T16:22:30.415913,63.090507947201615,-83.92664102416657,74.55274542540133,151.33395786982845,in_progress
ride_641,user_5,vehicle_14,2024-07-08T16:26:30.415919,7.060762259497864,-114.10905042932723,-69.24106766112958,-24.995575981375794,completed
ride_300,user_50,vehicle_49,2024-07-08T16:04:30.415925,-12.452303996673521,-169.93513827431173,-56.35288491437347,85.10601768947595,cancelled
ride_857,user_13,vehicle_17,2024-07-08T15:57:30.415931,-83.88788893771464,-29.35834544234652,-25.428493019614066,-41.942458768554644,cancelled
ride_815,user_1,vehicle_85,2024-07-08T16:24:30.415937,56.70003299769857,-166.53683342456884,37.079262350990945,-8.164906985575925,in_progress
ride_268,user_23,vehicle_31,2024-07-08T15:42:30.415944,-58.579673877848954,128.53036406480624,43.40461859676961,44.18748809615977,completed
ride_927,user_21,vehicle_40,2024-07-08T16:15:30.415949,-13.609141118061018,60.37290944156345,-73.83103306308365,62.0649305240546,cancelled
ride_350,user_47,vehicle_89,2024-07-08T16:05:30.415955,65.84312948059,-142.20440276961457,88.77988826666694,-17.221121280652426,completed
ride_876,user_70,vehicle_67,2024-07-08T16:23:30.415961,-5.055598677043562,-77.29886004333112,19.29499302138666,-118.79641581783149,cancelled
ride_14,user_64,vehicle_55,2024-07-08T16:26:30.415967,68.68390677947971,-80.70433371250036,6.094106336952564,150.1577631421713,cancelled
ride_906,user_28,vehicle_39,2024-07-08T15:52:30.415973,73.45871132429258,49.59992851573418,-19.505894951250653,74.58742256049021,in_progress
ride_100,user_96,vehicle_73,2024-07-08T16:14:30.415979,-47.78592377369526,153.1465061256955,42.605570500613,101.86037686896498,cancelled
ride_240,user_61,vehicle_52,2024-07-08T15:36:30.415985,-14.834917023131851,133.31713266276336,-2.208979270266653,20.11941107049762,completed
ride_167,user_31,vehicle_20,2024-07-08T15:45:30.415991,-19.70892505084356,59.44481835257386,-8.365727141819107,21.742922389999052,completed
ride_623,user_1,vehicle_99,2024-07-08T15:40:30.415997,76.30992704404923,137.55818017293234,-85.08921852782741,-144.9870948745153,completed
ride_884,user_6,vehicle_60,2024-07-08T16:20:30.416003,31.572527053884855,-22.737055112858314,42.363599018433575,96.90260875938378,in_progress
ride_547,user_35,vehicle_66,2024-07-08T15:47:30.416009,-76.33787615109071,-36.02964456240045,-23.499577562985507,-120.5811812530701,in_progress
ride_495,user_31,vehicle_65,2024-07-08T15:35:30.416015,-87.76010464963264,-92.54233785696464,80.93989373270583,-5.093795385865036,cancelled
ride_398,user_47,vehicle_80,2024-07-08T16:02:30.416021,-87.58213934719035,102.90271023143913,-68.64843017348981,-58.53374561525111,in_progress
ride_311,user_97,vehicle_98,2024-07-08T15:33:30.416028,24.598831083690442,142.07394507754765,56.693842391834494,-154.93423352782486,in_progress
ride_19,user_64,vehicle_46,2024-07-08T15:48:30.416034,72.74084631967395,3.3704997953789473,-84.18441446902449,34.54328939159333,in_progress
ride_512,user_77,vehicle_42,2024-07-08T15:51:30.416040,87.15025779262845,79.13580362543604,44.226483001958314,-41.59954633529935,cancelled
ride_899,user_66,vehicle_66,2024-07-08T15:55:30.416045,-49.02437033778067,-134.20982225811605,-67.72651913368097,-43.254042473879736,cancelled
ride_774,user_66,vehicle_76,2024-07-08T16:10:30.416052,50.831995756828775,-31.496320717087713,-9.230754461059277,25.180052554639303,cancelled
ride_894,user_39,vehicle_86,2024-07-08T16:09:30.416058,-87.47730344550789,-117.52946694367454,-82.96808209004392,5.873372643735138,completed
ride_765,user_11,vehicle_70,2024-07-08T15:33:30.416064,-11.723747429553796,-27.818193723491675,76.45818908093204,39.47943764602363,completed
ride_841,user_3,vehicle_65,2024-07-08T15:40:30.416070,-58.405794986468564,159.87411497197633,38.850159344356655,-120.19837435301602,in_progress
ride_96,user_90,vehicle_23,2024-07-08T16:10:30.416076,7.436981005062236,-179.4709432243186,-41.4257242398433,-33.306114963056416,in_progress
ride_352,user_13,vehicle_48,2024-07-08T15:43:30.416082,82.54950887102751,81.00019957089921,85.60698866320479,3.2020397332875064,cancelled
ride_848,user_89,vehicle_92,2024-07-08T16:29:30.416088,16.704414544545017,-166.6228435559866,-5.750737447877469,152.48522671940117,in_progress
ride_521,user_88,vehicle_81,2024-07-08T15:40:30.416094,50.464919040339566,27.239763511363435,42.83593617941065,105.16217318975413,cancelled
ride_990,user_45,vehicle_4,2024-07-08T15:54:30.416100,-53.2739622711851,49.675655992801694,-77.47727589919019,147.24266778946338,cancelled
ride_796,user_16,vehicle_79,2024-07-08T15:58:30.416106,45.17536187690584,-89.09518773080677,60.514958937732274,-24.050532217970584,completed
ride_171,user_39,vehicle_1,2024-07-08T16:17:30.416112,-40.13984339751108,-40.587795420190446,-32.54711031481086,-141.05760887124177,completed
ride_56,user_26,vehicle_71,2024-07-08T15:41:30.416118,-45.76094169891403,166.97520597472305,-5.712073837054746,-36.29623677814044,cancelled
ride_906,user_86,vehicle_88,2024-07-08T15:58:30.416124,-45.1826372854802,116.99305791412576,-74.46410527874446,-148.53143408325334,completed
ride_249,user_74,vehicle_57,2024-07-08T16:23:30.416130,-85.39001355774232,-21.905667415181938,-56.75788482647315,-6.358462825724558,in_progress
ride_833,user_67,vehicle_4,2024-07-08T16:29:30.416136,-51.17654745835408,132.99972515339283,69.22142977428365,-139.93347080366036,in_progress
ride_428,user_37,vehicle_96,2024-07-08T16:06:30.416142,-5.6764410001674435,-132.1181392510112,-24.013813157240506,-133.26623235154707,cancelled
ride_326,user_81,vehicle_54,2024-07-08T15:57:30.416148,51.83529705829707,-110.86231157049055,-61.247647428876874,-21.43146092701042,completed
ride_916,user_7,vehicle_80,2024-07-08T16:21:30.416154,18.070438290023688,-44.37484063737597,14.468565967073701,-135.38464880853343,cancelled
ride_37,user_5,vehicle_96,2024-07-08T15:47:30.416160,-45.930488999513436,122.61673044035382,45.268887179534545,60.55082339804454,in_progress
ride_977,user_80,vehicle_66,2024-07-08T16:27:30.416167,-26.055760335331,144.39604960572495,16.760215547838186,-116.38122938438494,in_progress
ride_628,user_42,vehicle_14,2024-07-08T16:03:30.416173,-35.11909876630483,-65.9456233509509,89.69665899762171,-28.21178107014356,in_progress
ride_986,user_47,vehicle_62,2024-07-08T15:48:30.416179,-14.487188484330147,33.38052571753795,-24.891759752010245,109.48269111667992,completed
ride_277,user_20,vehicle_37,2024-07-08T16:07:30.416185,35.2571918027073,16.00185426932822,59.69564373492008,92.9012895897514,in_progress
ride_422,user_31,vehicle_73,2024-07-08T15:58:30.416190,53.671294098271204,178.2562308963752,4.680872308721902,-38.52970782944223,in_progress
ride_612,user_91,vehicle_100,2024-07-08T15:40:30.416197,19.917515368653554,48.595606036298676,-56.372362254955874,-166.32230234069763,cancelled
ride_795,user_25,vehicle_96,2024-07-08T16:08:30.416203,-9.980711639610718,14.42935380631036,-62.065389093137,-71.71067565743613,completed
ride_189,user_59,vehicle_41,2024-07-08T15:35:30.416209,84.72656952226549,-12.904024822362402,49.66009536974994,-110.06007065017124,completed
ride_996,user_39,vehicle_83,2024-07-08T16:00:30.416215,-27.192714809996815,95.27904874513985,28.463746684404498,176.1941067715705,cancelled
ride_509,user_97,vehicle_20,2024-07-08T16:10:30.416221,-10.433401436219611,114.39248109454235,56.19766659116749,-13.09853166597128,in_progress
ride_314,user_1,vehicle_58,2024-07-08T15:38:30.416238,-33.16812743020447,-89.88789874133705,-29.223199562724446,147.4893136335847,in_progress
ride_359,user_98,vehicle_100,2024-07-08T15:54:30.416245,19.386664551158702,110.81715699588449,21.58988385079644,45.41874498516913,cancelled
ride_646,user_86,vehicle_47,2024-07-08T15:53:30.416251,-15.459859413658151,165.67234778827975,-69.38405037949062,42.11905169108971,cancelled
ride_286,user_37,vehicle_46,2024-07-08T16:30:30.416257,-67.67539509867409,66.97635239478123,-44.26852391362155,-63.705984019499,completed
ride_792,user_20,vehicle_20,2024-07-08T16:27:30.416263,-34.9822633530815,-14.647083693688643,47.36811179953827,-96.57849040067764,cancelled
ride_128,user_46,vehicle_72,2024-07-08T16:27:30.416269,-49.40159110490536,91.82815938425296,4.619987268131766,40.6895759956667,in_progress
ride_398,user_53,vehicle_53,2024-07-08T16:11:30.416275,-56.094650895348096,-44.82239451214642,-70.73607728131128,18.086797908660515,in_progress
ride_721,user_65,vehicle_18,2024-07-08T16:08:30.416282,-24.790175380976592,63.310304478716034,32.00894749745568,-6.329961395012106,cancelled
ride_974,user_74,vehicle_8,2024-07-08T16:03:30.416288,-25.11726168831538,-77.01461750492149,-23.75162093559149,-160.84026302483653,in_progress
ride_214,user_63,vehicle_33,2024-07-08T16:22:30.416294,88.3661583455411,-2.9840907214170613,-51.952639017912205,-142.414616487466,completed
ride_612,user_11,vehicle_65,2024-07-08T15:46:30.416300,-31.358142495256594,143.64586229215473,75.08175774887798,-79.4527136582369,completed
ride_500,user_71,vehicle_9,2024-07-08T15:32:30.416306,14.749181902712579,-94.60814360329631,-89.88197526327356,-144.82061945024554,completed
ride_494,user_34,vehicle_53,2024-07-08T16:00:30.416312,-64.08481054757993,63.67292885337332,-6.75945659904886,-80.01517186495836,in_progress
ride_758,user_51,vehicle_7,2024-07-08T15:35:30.416319,79.81745035485994,-84.31546739336902,33.706233113693045,-171.45849378646176,in_progress
ride_994,user_53,vehicle_91,2024-07-08T15:55:30.416325,8.603986138447013,-144.83117977870918,-60.674860122412085,33.36054368197264,in_progress
ride_324,user_43,vehicle_78,2024-07-08T15:58:30.416331,-43.21855485260764,7.264425816017905,78.27547280444503,1.3646942155200463,completed
ride_789,user_11,vehicle_59,2024-07-08T16:19:30.416337,-3.267543839493584,-142.88882601961674,-0.04751364161467109,61.65605715152611,in_progress
ride_968,user_79,vehicle_44,2024-07-08T16:21:30.416343,16.265467425935796,155.5910040514803,-31.080068186960034,-61.818337987000334,in_progress
ride_490,user_61,vehicle_17,2024-07-08T15:31:30.416349,8.471939974007412,28.784465223163068,-29.53043047252192,46.417129521969514,completed
ride_766,user_17,vehicle_59,2024-07-08T15:51:30.416355,12.214222851631675,-116.22876182018558,13.216112018322207,83.30668904496179,cancelled
ride_348,user_64,vehicle_86,2024-07-08T15:43:30.416361,25.145996599548084,-31.01543022633942,70.28042037307824,95.24656473668978,cancelled
ride_369,user_95,vehicle_75,2024-07-08T16:27:30.416367,71.77344196521273,108.7998054739279,81.00431525568274,-46.7196682037916,in_progress
ride_411,user_98,vehicle_26,2024-07-08T15:56:30.416373,40.42888147006056,-146.67986548334164,-75.96059535280952,15.631837472816585,in_progress
ride_124,user_39,vehicle_23,2024-07-08T16:18:30.416379,13.365943193807084,91.49323365699877,-68.21307171652765,134.62537901059193,in_progress
ride_404,user_67,vehicle_44,2024-07-08T16:03:30.416385,42.524177576483794,53.76439181364998,60.1645349863754,-155.1615342892148,completed
ride_310,user_12,vehicle_44,2024-07-08T16:08:30.416391,-50.53645262867074,132.79977165740132,-0.29842470943627575,52.40829122029038,cancelled
ride_134,user_70,vehicle_60,2024-07-08T16:18:30.416397,64.4596927050051,85.58954215080848,35.31939257697465,-28.88544053590101,completed
ride_111,user_90,vehicle_95,2024-07-08T15:50:30.416403,89.87066384957492,80.18449249698978,0.8338948117189631,-24.54179270213163,cancelled
ride_711,user_78,vehicle_36,2024-07-08T16:17:30.416409,88.86854466697875,165.03096617794313,-13.954475828948318,-34.39658716445146,completed
ride_443,user_74,vehicle_94,2024-07-08T16:07:30.416415,37.54047209312934,138.92631851602158,-56.79991788112485,-176.78124406744794,completed
ride_199,user_13,vehicle_50,2024-07-08T15:40:30.416421,74.91000096786655,-102.88733802126416,4.7938157956219385,-64.94198289406992,in_progress
ride_145,user_9,vehicle_18,2024-07-08T16:15:30.416427,-12.935926091003509,-8.057441313775541,-18.79236713487589,-98.30201429285829,completed
ride_879,user_34,vehicle_17,2024-07-08T16:21:30.416434,-82.20073828916745,86.11070966552154,14.595104524692587,44.82946336215744,completed
ride_856,user_23,vehicle_93,2024-07-08T15:31:30.416439,7.669996420160601,71.09790908793639,14.785781142884616,-60.42731993092406,cancelled
ride_803,user_19,vehicle_74,2024-07-08T16:28:30.416445,-26.382072006259307,47.33579750629596,69.72819921665157,-14.472553062831565,cancelled
ride_6,user_81,vehicle_63,2024-07-08T15:36:30.416451,47.24568927460754,-1.3602961488330436,60.81615929412624,-49.728651719561555,cancelled
ride_878,user_60,vehicle_88,2024-07-08T16:02:30.416457,-87.4612800664253,53.66143795532588,-58.03347341928671,-71.29774407008787,in_progress
ride_911,user_87,vehicle_98,2024-07-08T15:42:30.416463,66.57797982989288,-39.230251073250685,-45.16794751373159,94.59793510984991,in_progress
ride_618,user_97,vehicle_23,2024-07-08T16:26:30.416469,-19.43727755758715,-93.53710220468719,-73.02370835872729,-13.095739657693144,completed
ride_207,user_31,vehicle_72,2024-07-08T16:10:30.416476,31.54059240483909,111.3214259123111,60.58736190944498,-22.496172833264268,cancelled
ride_592,user_4,vehicle_99,2024-07-08T16:01:30.416481,-7.84813332350717,127.6034735345686,11.790696143742835,-165.63784054708384,in_progress
ride_506,user_23,vehicle_55,2024-07-08T16:18:30.416488,66.73345051929007,127.25242841039449,17.213362023101567,120.63937092993979,in_progress
ride_431,user_21,vehicle_35,2024-07-08T16:12:30.416494,-71.55561318226712,100.99446893134268,-13.532494219159403,-143.04567103168273,cancelled
ride_482,user_10,vehicle_40,2024-07-08T15:49:30.416500,-74.06248977575635,167.51959232528338,57.61420186314339,-129.2042863301906,in_progress
ride_395,user_11,vehicle_73,2024-07-08T15:39:30.416506,17.689204644030752,-83.86680812112536,80.2997569556822,158.1497713536965,in_progress
ride_94,user_72,vehicle_70,2024-07-08T15:56:30.416511,-89.55290796140532,-49.984188194708366,-85.61030512551126,162.22950222756828,in_progress
ride_430,user_57,vehicle_70,2024-07-08T15:32:30.416518,-60.20284194263354,-143.2427998607046,-15.565615436488528,-86.57878980826379,in_progress
ride_532,user_69,vehicle_40,2024-07-08T16:16:30.416524,-28.658600535134212,-110.11581320023215,-84.0636038619476,-43.047444601277476,in_progress
ride_341,user_56,vehicle_26,2024-07-08T16:16:30.416530,70.35832035907774,72.17930894259558,-74.70469290532047,76.39260460959025,completed
ride_29,user_65,vehicle_79,2024-07-08T16:28:30.416536,54.01825777422047,-40.42454312570442,-63.86560386882323,9.490552669305629,in_progress
ride_842,user_96,vehicle_55,2024-07-08T15:35:30.416542,-5.400324404960486,155.88503240619787,-45.55094828704771,85.3350664966897,cancelled
ride_622,user_62,vehicle_43,2024-07-08T16:07:30.416547,-63.62870233231134,-45.759584736430696,-4.196527102577093,-136.4216100197832,completed
ride_719,user_72,vehicle_42,2024-07-08T16:23:30.416554,80.77651288212365,-107.89513057913842,-40.82776888327095,145.6331237166051,cancelled
ride_801,user_91,vehicle_27,2024-07-08T16:03:30.416560,54.5499040671485,43.73571655414037,-72.45683826886713,-119.67059582680108,cancelled
ride_518,user_28,vehicle_40,2024-07-08T15:45:30.416566,-88.38231057368571,-103.86998108175969,44.57004660199985,155.6739688673619,cancelled
ride_378,user_20,vehicle_95,2024-07-08T15:56:30.416572,48.13192571888601,61.76916004412561,-80.25978933470651,-58.218025162457465,completed
ride_468,user_61,vehicle_63,2024-07-08T16:01:30.416578,-29.969350058535525,-151.69851679228168,-75.32745491070652,-59.84167385856513,completed
ride_867,user_15,vehicle_92,2024-07-08T16:09:30.416594,25.816276383707276,-18.815789267131294,87.1888147053075,-161.37463771976851,completed
ride_334,user_7,vehicle_46,2024-07-08T16:05:30.416601,39.38152897919406,91.60551172099827,-44.27756846819432,-142.84795030674417,completed
ride_790,user_70,vehicle_100,2024-07-08T15:36:30.416607,-8.403450209109593,45.15601216773965,-57.85321370108376,-8.779217649572672,cancelled
ride_612,user_38,vehicle_1,2024-07-08T15:40:30.416613,54.27429244402484,-73.86597200711637,-12.690548441262465,136.32169210837765,completed
ride_175,user_81,vehicle_89,2024-07-08T16:09:30.416619,28.476914010056745,-20.813384811947486,-3.968748776927896,67.21857811838771,completed
ride_429,user_88,vehicle_46,2024-07-08T15:57:30.416625,-30.608910668842952,59.65454225525457,-64.40075833505736,140.40831231605802,in_progress
ride_649,user_26,vehicle_86,2024-07-08T16:18:30.416631,-69.04437149841681,-71.72688884854492,-46.721809036567265,-13.621654265282245,cancelled
ride_295,user_18,vehicle_29,2024-07-08T16:10:30.416637,65.15938500812217,150.04142096864877,-74.62581307509454,23.32221611263131,cancelled
ride_225,user_44,vehicle_87,2024-07-08T16:05:30.416643,2.608227234133608,177.272461068602,-50.02185447702504,120.74933605764255,cancelled
ride_913,user_1,vehicle_97,2024-07-08T15:48:30.416649,78.01836118741429,61.340385143778036,-11.908171966168382,26.301047778955876,in_progress
ride_39,user_62,vehicle_78,2024-07-08T16:09:30.416655,88.2584679858711,-27.916042542225767,35.19685011659642,76.94144022061931,in_progress
ride_424,user_89,vehicle_49,2024-07-08T16:02:30.416661,-62.630804794957626,20.537910226796072,-4.351223174763618,-9.736654914650074,in_progress
ride_574,user_12,vehicle_36,2024-07-08T16:15:30.416667,25.391448238425212,-59.88665086641852,-5.911066165445291,-77.16890786707899,in_progress
ride_396,user_97,vehicle_10,2024-07-08T16:12:30.416673,-47.96086907644144,-137.42199414515983,-23.487355823461243,-139.21391260946626,cancelled
ride_799,user_67,vehicle_27,2024-07-08T15:48:30.416680,84.59365781406689,-31.852337794857277,19.358151937727087,-164.55712902439114,cancelled
ride_867,user_42,vehicle_28,2024-07-08T16:11:30.416685,-51.37080094653168,165.09425441191746,-51.069629016626074,-164.84181328695095,in_progress
ride_516,user_5,vehicle_48,2024-07-08T16:30:30.416692,-1.6703169638035291,90.7051438722255,-75.90918159723552,-143.03970744627,completed
ride_172,user_60,vehicle_53,2024-07-08T15:55:30.416698,24.108438549054796,148.09611946702358,-60.39085936766367,173.92501582056792,cancelled
ride_263,user_9,vehicle_68,2024-07-08T16:13:30.416704,-1.776905617072643,59.996638194551196,-45.72067176541791,48.01809439371155,cancelled
ride_987,user_40,vehicle_71,2024-07-08T15:41:30.416710,-22.616536503865774,-117.63205522380525,45.32166163416039,-93.92395875560263,completed
ride_809,user_80,vehicle_4,2024-07-08T16:01:30.416716,-84.47919542485019,19.34908730678734,69.43278578706511,-178.9116961309945,completed
ride_762,user_11,vehicle_91,2024-07-08T15:50:30.416721,-27.987202125001794,176.0262104668563,-52.04385924416234,-50.74342010520644,in_progress
ride_681,user_45,vehicle_53,2024-07-08T15:59:30.416728,-59.37078513230497,35.39444960713351,47.81110263453493,-81.91992544090981,completed
ride_546,user_84,vehicle_41,2024-07-08T16:06:30.416734,74.93639104424594,61.612116048359326,53.96983197750592,-107.63293771089869,completed
ride_461,user_10,vehicle_67,2024-07-08T15:51:30.416740,41.31508727877406,117.09458149654381,29.340944763388407,-60.09006165587918,completed
ride_635,user_64,vehicle_49,2024-07-08T16:24:30.416746,78.04500499117242,165.61599255214543,23.36711338622294,-33.32829690419706,completed
